Reg_No,Make,Model_1,Model,Variant_1,Variant,Year,Transaction_Year,Sold_Price,Out_Kms,Ownership,City
135736,HYUNDAI,VERNA,VERNA,FLUIDIC 1.6 CRDI SX,FLUIDIC 1.6 CRDI SX,2012,2016,732600,22741,1,BANGALORE
135749,HYUNDAI,I10,I10,ERA,ERA,2007,2016,166500,83454,1,BANGALORE
135904,MARUTI SUZUKI,SWIFT,SWIFT,VDI,VDI,2008,2016,277500,94616,2,BANGALORE
136000,HYUNDAI,I10,I10,MAGNA 1.2,MAGNA 1.2,2008,2016,266400,29070,1,BANGALORE
136090,MAHINDRA,XYLO,XYLO,H4 ABS,H4 ABS,2015,2016,582750,2650,1,BANGALORE
136098,HYUNDAI,GETZ PRIME,GETZ PRIME,1.1 GVS,1.1 GVS,2007,2016,145000,42586,3,BANGALORE
136185,HYUNDAI,I10,I10,Sportz 1.2,Sportz 1.2,2011,2016,333000,25656,2,BANGALORE
136194,TOYOTA,COROLLA ALTIS,COROLLA ALTIS,1.8 G,1.8 G,2009,2016,444000,79883,2,BANGALORE
136213,HYUNDAI,GRAND I10,GRAND I10,MAGNA 1.2 KAPPA VTVT,MAGNA 1.2 KAPPA VTVT,2014,2016,455100,14413,1,BANGALORE
136246,TOYOTA,COROLLA ALTIS,COROLLA ALTIS,1.8 G,1.8 G,2009,2016,521700,53816,1,BANGALORE
136263,FIAT,PUNTO,PUNTO,EMOTION 1.3,EMOTION 1.3,2014,2016,355200,13196,1,BANGALORE
136287,HYUNDAI,XCENT,XCENT,S 1.2,S 1.2,2014,2016,471750,6514,2,BANGALORE
136290,MARUTI SUZUKI,RITZ,RITZ,Vdi BS-IV,Vdi,2014,2016,510600,11158,1,BANGALORE
136319,FORD,IKON,IKON,1.3 FLAIR,1.3 FLAIR,2008,2016,140000,52622,1,BANGALORE
136364,FORD,ECOSPORT,ECOSPORT,Titanium 1.5 TDCi,Titanium 1.5 TDCi,2014,2016,810300,11483,1,BANGALORE
136367,SKODA,RAPID,RAPID,ELEGANCE 1.6 TDI CR MT,ELEGANCE 1.6 TDI CR MT,2012,2016,577200,53579,2,BANGALORE
136398,MAHINDRA,SCORPIO,SCORPIO,DX 2.6 TURBO 8 STR,DX 2.6 TURBO 8 STR,2004,2016,222000,103937,1,BANGALORE
136446,MAHINDRA,SCORPIO,SCORPIO,VLX 2WD,VLX 2WD,2010,2016,444000,111243,1,BANGALORE
136448,MARUTI SUZUKI,ERTIGA,ERTIGA,ZDi,ZDi,2014,2016,832500,47432,1,BANGALORE
136457,MAHINDRA,SCORPIO,SCORPIO,SLX 2.6 TURBO 8 STR,SLX 2.6 TURBO 8 STR,2009,2016,471750,60655,2,BANGALORE
136584,SKODA,FABIA,FABIA,AMBITION 1.2 MPI,AMBITION 1.2 MPI,2009,2016,233100,64747,2,BANGALORE
136647,MARUTI SUZUKI,SX4,SX4,ZDI,ZDI,2012,2016,360750,74307,1,BANGALORE
136679,FORD,IKON,IKON,1.6 EXI NXT,1.6 EXI NXT,2004,2016,75000,84769,2,BANGALORE
136777,MARUTI SUZUKI,ALTO K10,ALTO K10,VXI,VXI,2013,2016,294150,11229,1,BANGALORE
136790,MARUTI SUZUKI,A-STAR,A-STAR,VXI (ABS) AT,VXI (ABS) AT,2012,2016,299700,25206,2,BANGALORE
136808,HYUNDAI,I20,I20,MAGNA 1.2,MAGNA 1.2,2009,2016,344100,49833,1,BANGALORE
136811,TATA,INDICA VISTA,INDICA VISTA,Terra TDI BS-III,Terra TDI,2009,2016,145000,96318,1,BANGALORE
136825,MARUTI SUZUKI,SWIFT DZIRE,SWIFT DZIRE,VDI,VDI,2014,2016,677100,33477,1,BANGALORE
136843,MARUTI SUZUKI,ERTIGA,ERTIGA,VDi,VDi,2013,2016,749250,27470,1,BANGALORE
136854,HYUNDAI,SANTRO XING,SANTRO XING,XG AT,XG AT,2005,2016,166500,43639,2,BANGALORE
136905,TATA,NANO,NANO,LX,LX,2011,2016,75000,9324,1,BANGALORE
136908,MARUTI SUZUKI,SWIFT,SWIFT,VDi,VDi,2008,2016,299700,108884,1,BANGALORE
136909,MAHINDRA,XYLO,XYLO,E9 BS-IV,E9,2012,2016,444000,32139,2,BANGALORE
136939,VOLKSWAGEN,POLO,POLO,Highline1.2L D,Highline1.2L D,2011,2016,249750,93404,2,BANGALORE
136990,FORD,FIGO,FIGO,DURATEC PETROL LXI 1.2,DURATEC PETROL LXI 1.2,2012,2016,277500,26523,1,BANGALORE
137027,HYUNDAI,I10,I10,MAGNA 1.1 IRDE2,MAGNA 1.1 IRDE2,2014,2016,377400,17150,1,BANGALORE
137213,CHEVROLET,BEAT,BEAT,LT PETROL,LT PETROL,2010,2016,244200,19858,1,BANGALORE
137280,MARUTI SUZUKI,ALTO K10,ALTO K10,VXi,VXi,2013,2016,294150,4075,1,BANGALORE
137284,VOLKSWAGEN,POLO,POLO,HIGHLINE1.2L (P),HIGHLINE1.2L (P),2014,2016,499500,10832,1,BANGALORE
137420,NISSAN,MICRA,MICRA,XV Petrol,XV Petrol,2015,2016,521700,2912,1,BANGALORE
137437,RENAULT,PULSE,PULSE,RXL,RXL,2013,2016,377400,17619,1,BANGALORE
137465,HYUNDAI,ELITE I20,i20,ASTA 1.4 CRDI,ASTA 1.4 CRDI,2015,2016,804750,5352,1,BANGALORE
137490,MARUTI SUZUKI,ALTO K10,ALTO K10,VXi,VXi,2013,2016,277500,31847,1,BANGALORE
137565,TOYOTA,INNOVA,INNOVA,2.5 V 7 STR,2.5 V 7 STR,2010,2016,965700,110965,1,BANGALORE
137644,MAHINDRA,SCORPIO,SCORPIO,SLE 2.6 CRDe,SLE 2.6 CRDe,2006,2016,333000,91811,2,BANGALORE
137720,MAHINDRA,XYLO,XYLO,E8 ABS,E8 ABS,2010,2016,388500,36380,1,BANGALORE
137783,MARUTI SUZUKI,WAGON R 1.0,Wagon R,VXI,VXI,2013,2016,333000,34533,1,BANGALORE
137835,HYUNDAI,I10,I10,MAGNA 1.2,MAGNA 1.2,2009,2016,277500,34273,1,BANGALORE
137866,MARUTI SUZUKI,ERTIGA,ERTIGA,VDi,VDi,2013,2016,721500,22871,1,BANGALORE
137874,TOYOTA,ETIOS LIVA,ETIOS LIVA,G,G,2014,2016,471750,14180,1,BANGALORE
138024,HONDA,AMAZE,AMAZE,1.5 S i-DTEC,1.5 S i-DTEC,2013,2016,555000,36732,2,BANGALORE
138049,TOYOTA,ETIOS LIVA,ETIOS LIVA,GD,GD,2012,2016,477300,38954,1,BANGALORE
138095,MARUTI SUZUKI,ERTIGA,ERTIGA,Vxi,Vxi,2012,2016,527250,45581,1,BANGALORE
138446,SKODA,RAPID,RAPID,ULTIMA ELEGANCE 1.6 TDI CR MT,ULTIMA ELEGANCE 1.6 TDI CR MT,2012,2016,499500,57546,2,BANGALORE
138460,HYUNDAI,SANTRO XING,SANTRO XING,GLS,GLS,2010,2016,277500,22894,1,BANGALORE
138470,CHEVROLET,SAIL U-VA,SAIL U-VA,1.3 LT ABS,1.3 LT ABS,2012,2016,360750,22226,1,BANGALORE
138543,MARUTI SUZUKI,SWIFT,SWIFT,VXI,VXI,2011,2016,399600,24797,1,BANGALORE
138736,SKODA,FABIA,FABIA,Active Plus 1.2 MPI,Active Plus 1.2 MPI,2012,2016,288600,21012,1,BANGALORE
138776,VOLKSWAGEN,VENTO,VENTO,Highline Diesel,Highline Diesel,2011,2016,510600,53029,2,BANGALORE
138848,TATA,INDICA VISTA,INDICA VISTA,Aqua Safire BS-III,Aqua Safire,2009,2016,155400,53623,1,BANGALORE
138854,MAHINDRA,XUV500,XUV500,W8,W8,2013,2016,1221000,13403,1,BANGALORE
138937,TATA,SAFARI,SAFARI,4x2 GX DICOR BS-IV,4x2 GX DICOR,2011,2016,388500,70602,1,BANGALORE
138968,HYUNDAI,GRAND I10,GRAND I10,Asta AT 1.2 Kappa VTVT,Asta AT 1.2 Kappa VTVT,2014,2016,527250,21664,1,BANGALORE
138971,HYUNDAI,ACCENT,ACCENT,GLE,GLE,2008,2016,194250,25212,1,BANGALORE
139040,HYUNDAI,VERNA,VERNA,Fluidic 1.6 CRDI SX,Fluidic 1.6 CRDI SX,2012,2016,693750,57363,1,BANGALORE
139058,HYUNDAI,ACCENT,ACCENT,GLE,GLE,2005,2016,120000,96855,3,BANGALORE
139095,HYUNDAI,I10,I10,Asta 1.2 AT with Sunroof,Asta 1.2 AT with Sunroof,2010,2016,333000,75315,2,BANGALORE
139101,VOLKSWAGEN,CROSS POLO,CROSS POLO,1.2 TDI,1.2 TDI,2011,2016,416250,25150,1,BANGALORE
139202,FORD,CLASSIC,CLASSIC,1.4 TDCI CLXI,1.4 TDCI CLXI,2012,2016,399600,36122,2,BANGALORE
139244,HYUNDAI,GETZ,GETZ,GLE,GLE,2006,2016,140000,60389,2,BANGALORE
139311,RENAULT,DUSTER,DUSTER,85 PS RxL Diesel,85 PS RxL Diesel,2014,2016,804750,43616,1,BANGALORE
139374,HYUNDAI,SANTRO XING,SANTRO XING,GLS,GLS,2008,2016,233100,19339,2,BANGALORE
139377,HYUNDAI,I20,I20,Asta 1.4 CRDI,Asta 1.4 CRDI,2012,2016,471750,56366,1,BANGALORE
139414,HYUNDAI,VERNA,VERNA,Fluidic 1.6 CRDI SX Opt,Fluidic 1.6 CRDI SX Opt,2011,2016,688200,52149,2,BANGALORE
139446,HYUNDAI,I10,I10,Sportz 1.2,Sportz 1.2,2009,2016,288600,43781,1,BANGALORE
139464,TATA,INDIGO ECS,INDIGO ECS,GLX,GLX,2005,2016,95000,63977,2,BANGALORE
139511,HYUNDAI,VERNA,VERNA,Fluidic 1.6 CRDI SX,Fluidic 1.6 CRDI SX,2013,2016,777000,35175,1,BANGALORE
139704,HYUNDAI,VERNA,VERNA,Fluidic 1.6 CRDI SX,Fluidic 1.6 CRDI SX,2012,2016,693750,56181,1,BANGALORE
139732,TATA,SUMO GRANDE,SUMO GRANDE,GX,GX,2011,2016,333000,41456,1,BANGALORE
139765,TOYOTA,ETIOS LIVA,ETIOS LIVA,GD,GD,2014,2016,577200,26528,1,BANGALORE
139802,HYUNDAI,VERNA,VERNA,Fluidic 1.6 CRDI SX Opt AT,Fluidic 1.6 CRDI SX Opt AT,2014,2016,943500,14210,1,BANGALORE
139828,MAHINDRA,XUV500,XUV500,W8,W8,2012,2016,965700,58882,1,BANGALORE
139889,MARUTI SUZUKI,CELERIO,CELERIO,VXi AT,VXi AT,2014,2016,444000,2760,1,BANGALORE
139901,TATA,NANO,NANO,LX,LX,2012,2016,85000,25551,1,BANGALORE
139989,MARUTI SUZUKI,SWIFT DZIRE,SWIFT DZIRE,ZDI,ZDI,2012,2016,566100,37956,1,BANGALORE
140026,HYUNDAI,GETZ,GETZ,GLS,GLS,2005,2016,115000,54052,3,BANGALORE
140098,MARUTI SUZUKI,A-STAR,A-STAR,VXI,VXI,2010,2016,194250,71022,1,BANGALORE
140157,MARUTI SUZUKI,SWIFT,SWIFT,VDi,VDi,2009,2016,355200,71977,1,BANGALORE
140243,SKODA,RAPID,RAPID,Ambition 1.6 TDI CR MT,Ambition 1.6 TDI CR MT,2012,2016,527250,46574,1,BANGALORE
140264,MARUTI SUZUKI,SWIFT,SWIFT,VDi BS-IV,VDi,2010,2016,388500,66664,1,BANGALORE
140289,TATA,NANO,NANO,LX,LX,2012,2016,80000,29113,1,BANGALORE
140300,MARUTI SUZUKI,RITZ,RITZ,Zxi BS-IV,Zxi,2009,2016,333000,40922,1,BANGALORE
140358,TATA,ARIA,ARIA,Pure 4x2,Pure 4x2,2012,2016,555000,18409,1,BANGALORE
140412,HONDA,CITY,CITY,1.5 S MT,1.5 S MT,2009,2016,416250,83593,2,BANGALORE
140438,RENAULT,PULSE,PULSE,RxZ,RxZ,2012,2016,410700,28395,1,BANGALORE
140490,FORD,FIGO,FIGO,Duratorq Diesel Titanium 1.4,Duratorq Diesel Titanium 1.4,2012,2016,399600,15382,1,BANGALORE
140498,HYUNDAI,I20,I20,Sportz 1.2 BS-IV,Sportz 1.2,2011,2016,399600,50293,1,BANGALORE
140514,MARUTI SUZUKI,SWIFT,SWIFT,LDi,LDi,2008,2016,277500,133165,1,BANGALORE
140574,HONDA,CITY ZX,CITY ZX,VTEC,VTEC,2008,2016,355200,52580,1,BANGALORE
140576,HONDA,CITY,CITY,SV,SV,2015,2016,777000,2392,1,BANGALORE
140650,HYUNDAI,GETZ,GETZ,GVS,GVS,2007,2016,166500,79647,3,BANGALORE
140668,NISSAN,TERRANO,TERRANO,XV D THP 110 PS,XV D THP 110 PS,2014,2016,965700,57743,1,BANGALORE
140778,CHEVROLET,SPARK,SPARK,LT 1.0,LT 1.0,2009,2016,155400,45428,1,BANGALORE
140870,CHEVROLET,BEAT,BEAT,PS Petrol,PS Petrol,2010,2016,210900,38513,1,BANGALORE
140958,VOLKSWAGEN,VENTO,VENTO,Highline Diesel,Highline Diesel,2014,2016,749250,10341,1,BANGALORE
141036,TATA,INDIGO CS,INDIGO CS,LE TDI,LE TDI,2005,2016,166500,57462,1,BANGALORE
141264,MARUTI SUZUKI,ERTIGA,ERTIGA,ZDi,ZDi,2012,2016,743700,32219,1,BANGALORE
141346,HONDA,AMAZE,AMAZE,1.2 EX i-VTEC,1.2 EX i-VTEC,2013,2016,410700,23706,1,BANGALORE
208266,HYUNDAI,GETZ PRIME,GETZ PRIME,1.3 GLS,1.3 GLS,2008,2016,222000,17596,2,BANGALORE
209240,MARUTI SUZUKI,WAGON R,WAGON R,Duo LXi LPG,Duo LXi LPG,2007,2016,170940,42106,2,BANGALORE
210047,HYUNDAI,I20,I20,Magna 1.2,Magna 1.2,2011,2016,405150,18778,1,BANGALORE
210136,HYUNDAI,GETZ,GETZ,GLS,GLS,2005,2016,131000,79116,3,BANGALORE
211011,HYUNDAI,I20,I20,Asta 1.2 with AVN,Asta 1.2 with AVN,2012,2016,472860,8280,1,BANGALORE
211719,FORD,FIGO,FIGO,Duratorq Diesel EXI 1.4,Duratorq Diesel EXI 1.4,2013,2016,344100,30706,1,BANGALORE
212932,HONDA,CIVIC,CIVIC,1.8V MT,1.8V MT,2009,2016,416250,78047,2,BANGALORE
212934,FORD,FIGO,FIGO,Duratorq Diesel ZXI 1.4,Duratorq Diesel ZXI 1.4,2012,2016,346320,44382,1,BANGALORE
212935,RENAULT,DUSTER,DUSTER,85 PS RxE Diesel,85 PS RxE Diesel,2013,2016,699300,59863,1,BANGALORE
212969,FORD,FIGO,FIGO,Duratorq Diesel EXI 1.4,Duratorq Diesel EXI 1.4,2012,2016,360750,38567,1,BANGALORE
213024,MARUTI SUZUKI,SWIFT,SWIFT,VDi,VDi,2008,2016,317460,83221,2,BANGALORE
214366,TATA,NANO,NANO,Twist XT,Twist XT,2014,2016,156510,7887,1,BANGALORE
214442,RENAULT,DUSTER,DUSTER,110 PS RxZ Diesel,110 PS RxZ Diesel,2012,2016,793650,42244,2,BANGALORE
214631,MARUTI SUZUKI,CELERIO,CELERIO,ZXi,ZXi,2015,2016,481740,3252,1,BANGALORE
214720,HYUNDAI,I10,I10,Magna 1.2,Magna 1.2,2010,2016,299700,81350,1,BANGALORE
215558,MARUTI SUZUKI,03-10-2002,03-10-2002,AC BS-III,AC,2008,2016,125000,10152,2,BANGALORE
215877,HYUNDAI,I10,I10,Magna,Magna,2008,2016,249750,66901,2,BANGALORE
216201,HYUNDAI,SANTRO XING,SANTRO XING,GLS,GLS,2007,2016,199800,25162,2,BANGALORE
216728,MARUTI SUZUKI,SWIFT,SWIFT,VDi,VDi,2008,2016,306360,101951,1,BANGALORE
216950,MARUTI SUZUKI,WAGON R 1.0,Wagon R,VXi,VXi,2012,2016,310800,28201,1,BANGALORE
217032,HYUNDAI,I20,I20,Era 1.2,Era 1.2,2012,2016,449550,16028,1,BANGALORE
217095,HYUNDAI,I10,I10,Sportz 1.2 AT,Sportz 1.2 AT,2009,2016,328560,34021,2,BANGALORE
217169,MARUTI SUZUKI,WAGON R 1.0,Wagon R,VXi,VXi,2012,2016,310800,38491,1,BANGALORE
217228,MARUTI SUZUKI,SWIFT DZIRE,SWIFT DZIRE,VDI,VDI,2008,2016,405150,18623,1,BANGALORE
